sample_id,date,source_year,state,district,district_dist_km,latitude,longitude,rainfall_24h_mm,rain_3d_mm,rain_7d_mm,rainfall_bin,slope_deg,slope_bin,historical_incidents_90d,nearest_river,river_danger_level_m,river_danger_level_is_official,river_gauge_dist_km,present_river_level_m,river_level_ratio,river_bin,rainfall_risk,slope_risk,incident_risk,river_risk,rainfall_slope_interaction,rainfall_river_interaction,slope_rainfall_river_interaction,blocked
6676,31-05-2025,2025,Arunachal Pradesh,West Siang (Aalo),46.99552249675736,28.5,94.5,100.23424,163.46301794052124,185.3751649260521,high,27.3,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,120,68.6,0.649,low,0.647797,0.7714764127585646,0.3934693402873666,0.006561193,0.4997600968739399,0.004250321,0.003279023,1
1866,16-10-2025,2025,Assam,Sonitpur (Tezpur),32.654723946761145,26.75,92.5,0,0,7.545413851737976,low,6.5,low,0,Brahmaputra (Tezpur gauge),65.23,TRUE,32.7,29.94,0.459,low,0.03229546,0.095349465,0,0.000147727,0.003079355,4.770896623469769e-06,4.5490244013681074e-07,0
4958,04-03-2025,2025,Sikkim,West Sikkim (Gyalshing),25.914222268546197,27.25,88,0,3.7009363174438477,7.881753921508789,low,28.8,high,0,Teesta,15,FALSE,53.2,4.56,0.304,low,0.03229546,0.8125502070042588,0,6.655901482089756e-06,0.026241684125442245,2.149554116871289e-07,1.7466206426306225e-07,0
11165,09-01-2025,2025,Tripura,North Tripura (Dharmanagar),15.613033513234724,24.25,92.25,0,0,0,low,13.5,moderate,0,Khowai,10,FALSE,15.6,3.32,0.332,low,0.03229546,0.25287573272933045,0,1.165224547006962e-05,0.008166739,3.7631464781114695e-07,9.516084230202372e-08,0
10467,25-08-2023,2023,Sikkim,East Sikkim (Gangtok),39.22115674349066,27,88.75,63.731533,100.47191047668457,192.20285081863403,moderate,33.6,very_high,1,Teesta,15,FALSE,28.8,12.7,0.847,moderate,0.29927793,0.9060785039807289,0.3934693402873666,0.2573094546973141,0.27116930040429177,0.077007041,0.069774425,1
3881,12-09-2025,2025,Mizoram,Champhai,33.948624527745125,23.5,93,9.209401,15.023575603961945,45.494730055332184,low,23.1,high,0,Tlawng,9,FALSE,38.3,7.25,0.806,moderate,0.046017487,0.6263679917281482,0,0.13238887354206547,0.028823880667314266,0.006092203,0.003815961,1
6743,11-07-2023,2023,Mizoram,Saiha,23.65506554847262,22.5,92.75,7.6231074,18.51758563518524,60.55904448032379,low,19.4,moderate,0,Tlawng,9,FALSE,136.8,9.38,1.042,critical,0.04331084,0.475020813,0,0.9447994622170657,0.02057355,0.040920058040495484,0.019437879,1
1494,08-11-2023,2023,Assam,Sonitpur (Tezpur),69.11878907758296,27.25,92.75,0,0,6.990865230560303,low,4.6,low,1,Brahmaputra (Tezpur gauge),65.23,TRUE,69.1,56.62,0.868,moderate,0.03229546,0.071314752,0.3934693402873666,0.34524653939368066,0.002303143,0.011149896405261189,0.000795152,1
4163,08-01-2025,2025,Tripura,Unakoti (Kailashahar),27.81232943398535,24.25,91.75,0,0,0,low,14.8,moderate,1,Khowai,10,FALSE,44.6,8.36,0.836,moderate,0.03229546,0.29594837238283755,0.3934693402873666,0.21755022357688727,0.009557789,0.007025885,0.002079299,1
3837,30-05-2025,2025,Meghalaya,West Garo Hills (Tura),20.193737982542693,25.5,90,164.09122,164.09121704101562,241.9962378591299,critical,18.6,moderate,2,Brahmaputra (Dhubri gauge),28.62,TRUE,57.9,20.84,0.728,low,0.95944315,0.4419298941260467,0.6321205588285577,0.031068484159667384,0.4240066105615936,0.029808444,0.013173242663827129,1
7240,08-08-2024,2024,Arunachal Pradesh,Upper Siang (Yingkiong),69.11232820621296,29.25,95,8.53029,16.55216622,39.18253827095032,low,30.3,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,197.1,88.68,0.839,moderate,0.04483956,0.8476989835498224,0.3934693402873666,0.22793645057321604,0.03801045,0.010220570376310986,0.008663967,1
2603,14-05-2024,2024,Assam,Darrang (Mangaldai),68.19695875153802,27,91.75,2.1011846,4.2286341190338135,6.435103655,low,6.9,low,0,Brahmaputra (Guwahati gauge),49.68,TRUE,95.6,31.1,0.626,low,0.03502795,0.10125717724657173,0,0.004152019,0.003546831,0.000145437,1.4726509994153742e-05,1
3830,21-11-2025,2025,Manipur,Imphal,9.862766060342562,24.75,94,0,0,0,low,14.6,moderate,2,Imphal River,8,FALSE,9.9,7.72,0.965,high,0.03229546,0.289050497,0.6321205588285577,0.7858349830425584,0.009335019,0.025378903632002882,0.007335785,1
10275,30-05-2025,2025,Meghalaya,East Garo Hills (Williamnagar),28.274444513020473,25.25,90.5,193.17613,200.08795547485352,284.2851587533951,critical,16.4,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,100.2,24.61,0.86,moderate,0.98696566,0.35434369377420455,0,0.3100255188723874,0.34972505627472056,0.3059845396975938,0.10842369203424512,1
8106,24-04-2025,2025,Mizoram,Saiha,2.336274037837182,22.5,93,0,0.10424181818962097,12.75727054476738,low,23.3,high,0,Tlawng,9,FALSE,139.7,6.08,0.675,low,0.03229546,0.6341355910108007,0,0.010986943,0.020479702,0.000354828,0.000225009,1
3752,13-08-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),2.9956866868732273,25.5,91.25,9.614085,165.06551265716553,369.5305404663086,low,20.2,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,85.9,51.27,1.032,critical,0.046733346,0.5083325618141193,0,0.9333919644249093,0.023756081,0.043620529,0.022173735495403434,0
1002,24-11-2024,2024,Arunachal Pradesh,Upper Siang (Yingkiong),55.283337701721905,28.75,94.5,0.62297577,0.622975767,1.347426176071167,low,25.4,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,146.6,32.77,0.31,low,0.03308339,0.7109495026250039,0,7.50450159711e-06,0.023520619981678263,2.4827435642869254e-07,1.765105302175219e-07,1
6892,13-08-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),27.186833819024493,25.5,91,2.9025037,70.77948737,189.02976870536804,low,24.2,high,0,Brahmaputra (Goalpara gauge),36.27,TRUE,83.6,38.12,1.051,critical,0.03612767,0.668187772,0,0.9534695254852685,0.024140068399618273,0.034446634,0.02301682,1
3501,25-12-2024,2024,Tripura,West Tripura (Agartala),28.57581296444212,24,91.5,0,0,0,low,17.1,moderate,0,Gomti,12,FALSE,52.3,5.72,0.477,low,0.03229546,0.38146531664944733,0,0.000211727,0.012319598540541795,6.837828745750347e-06,2.6083945076923494e-06,0
8575,13-07-2023,2023,Arunachal Pradesh,Dibang Valley (Anini),52.11983792395367,29.25,96,80.240105,197.6003875732422,382.56250381469727,high,33.6,very_high,2,Brahmaputra (Dibrugarh gauge),105.7,TRUE,224.3,98.3,0.93,moderate,0.4525443,0.9060785039807289,0.6321205588285577,0.6456563062257956,0.41004066391308125,0.2921880822703236,0.26474534046449294,1
7962,09-09-2025,2025,Arunachal Pradesh,Lohit (Tezu),38.405997289753984,27.75,96.5,0,0,0.520956427,low,20.8,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,160.5,106.86,1.011,critical,0.03229546,0.5332840382511314,0,0.9020311957024458,0.017222654256062602,0.029131513972766105,0.015535371411765966,1
11652,28-08-2023,2023,Assam,Lakhimpur,60.31396047359007,27.25,93.5,57.842327,152.59718894958496,250.17517614364624,moderate,5.4,low,0,Dikrong,14,FALSE,20.5,12.61,0.901,moderate,0.25231436,0.080665925,0,0.5049998333399998,0.020353171,0.1274187092188678,0.010278348040161495,0
10157,27-11-2025,2025,Arunachal Pradesh,Lower Subansiri (Ziro),75.89373938274596,28,93.25,0,0,1.2904572486877441,low,16.5,moderate,1,Dikrong,14,FALSE,106.5,5.03,0.359,low,0.03229546,0.358165955,0.3934693402873666,1.999516636507503e-05,0.011567134894865208,6.457531304095969e-07,2.312867865900945e-07,0
8000,06-10-2023,2023,Meghalaya,Ri Bhoi (Nongpoh),38.62899332,26,91.5,39.639877,58.66045665740967,83.89473557472229,low,25.6,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,27.8,24.39,0.491,low,0.14010659,0.717751057,0,0.000280123,0.10056165205587615,3.924714082611022e-05,2.816967681050988e-05,1
11431,13-07-2024,2024,Arunachal Pradesh,Dibang Valley (Anini),79.18774170406024,29.5,96,27.699999,174.09999656677246,296.79999923706055,low,35.6,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,249,104.33,0.987,high,0.09178769,0.9308615796566533,0.3934693402873666,0.8506870654691562,0.085441633,0.078082599,0.072684092,1
4783,14-06-2023,2023,Nagaland,Mon,33.58437529129093,27,95.25,6.6146464,49.21686792373657,59.805339988321066,low,16.8,moderate,2,Brahmaputra (Dibrugarh gauge),105.7,TRUE,63.6,71.77,0.679,low,0.041669864,0.36973977708224876,0.6321205588285577,0.011891131644387001,0.015407006303130912,0.000495502,0.000183207,0
8774,13-12-2023,2023,Tripura,Dhalai (Ambassa),49.50143256834369,24.25,91.5,0,0,44.844126626849174,low,12.7,moderate,0,Khowai,10,FALSE,69.2,2.95,0.295,low,0.03229546,0.22852358724143548,0,5.559482333634496e-06,0.007380275,1.795460490227262e-07,4.1030507197700015e-08,0
11429,19-07-2024,2024,Assam,Karimganj,19.434938759088865,24.75,92.5,0,49.983908891677856,114.28711676597595,low,7.1,low,2,Barak,20.5,FALSE,29.6,19.97,0.974,high,0.03229546,0.10433122311900131,0.6321205588285577,0.8145725807070177,0.003369425,0.026306997617991906,0.002744641,1
8840,22-07-2024,2024,Mizoram,Saiha,49.32504022366385,22.5,92.5,0.29873097,23.655434250831604,97.45727156102657,low,17.7,moderate,1,Tlawng,9,FALSE,138.6,6.39,0.71,low,0.032671,0.40532318982985244,0.3934693402873666,0.021881270936130452,0.013242314262625749,0.000714883,0.000289759,1
6160,20-06-2024,2024,Meghalaya,West Jaintia Hills (Jowai),74.59648014705822,25,92.75,35.669353,94.59708213806152,236.45969581604004,low,20.7,high,1,Barak,20.5,FALSE,19.1,18.57,0.906,moderate,0.12204281,0.5291336290720468,0.3934693402873666,0.5299640517645717,0.064576956,0.064678303,0.034223465,1
1579,07-01-2023,2023,Assam,Barpeta,47.813818457160224,26.75,91,0,0,0,low,10.2,moderate,0,Manas,33,FALSE,47.8,14.42,0.437,low,0.03229546,0.1633742395133794,0,9.514627147034364e-05,0.005276247,3.072792770361387e-06,5.020151820400018e-07,0
5233,09-08-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),2.9956866868732273,25.5,91.25,75.47575,133.6182336807251,452.0215082168579,moderate,20.2,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,85.9,51.92,1.045,critical,0.40589303,0.5083325618141193,0,0.9478464369215821,0.20632864263513734,0.3847242601548987,0.19556786875658136,1
5195,27-04-2025,2025,Arunachal Pradesh,West Siang (Aalo),54.62218247019233,28.25,94.25,4.230372,14.474874019622803,57.27243685722351,low,18.6,moderate,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,106.8,49.36,0.467,low,0.03802352,0.4419298941260467,0,0.000173354,0.016803730283265095,6.5915388371007305e-06,2.9129980604076503e-06,1
1019,31-05-2025,2025,Mizoram,Saiha,54.52438113486371,22,93,180.42178,264.1769218444824,376.1149983406067,critical,24.8,high,0,Tlawng,9,FALSE,194.5,9.28,1.031,critical,0.97847694,0.6899744811276125,0,0.9321377064230053,0.6751241200658167,0.912075252,0.6293086488290001,1
1346,13-06-2024,2024,Meghalaya,East Garo Hills (Williamnagar),28.717284452545425,25.25,90.75,135.38353,172.12075865268707,195.62958014011383,critical,17.7,moderate,1,Brahmaputra (Goalpara gauge),36.27,TRUE,103.1,33.8,0.932,moderate,0.8823984,0.40532318982985244,0.3934693402873666,0.6547534606063193,0.35765654494309507,0.5777534234058861,0.23417686050999106,1
3776,04-06-2024,2024,Arunachal Pradesh,West Siang (Aalo),86.46954896958445,28.5,94,14.943689,30.63953447341919,77.80204272270203,low,20.7,high,2,Subansiri,42,FALSE,140.5,47.84,1.139,critical,0.057202578,0.5291336290720468,0.6321205588285577,0.9916739069015661,0.030267807,0.056726304,0.030015794890065253,1
4714,14-11-2025,2025,Arunachal Pradesh,Lohit (Tezu),41.239265843276534,28,95.75,0,0,0,low,30.2,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,101.7,47.67,0.451,low,0.03229546,0.8455347349164652,0.3934693402873666,0.000125887,0.027306935,4.0655787270211895e-06,3.4375880312338817e-06,1
7728,04-07-2024,2024,Arunachal Pradesh,West Siang (Aalo),101.3674120424632,28.75,94,51.014385,58.331178188323975,226.7281346321106,moderate,25.2,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,166.5,123.25,1.166,critical,0.20433384,0.7040516276171623,0.3934693402873666,0.9951310687562414,0.14386157389704335,0.20333895437418908,0.14316112178511975,1
771,28-05-2023,2023,Meghalaya,West Garo Hills (Tura),20.193737982542693,25.5,90,86.312325,104.83371067047119,154.39647960662842,high,18.6,moderate,2,Brahmaputra (Dhubri gauge),28.62,TRUE,57.9,14,0.489,low,0.51312023,0.4419298941260467,0.6321205588285577,0.000269143,0.22676317069112228,0.000138103,6.1031631081300396e-05,1
6034,03-08-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),25.65330567,25.75,91.25,104.892494,151.5539551,198.75339317321777,high,27.5,high,3,Brahmaputra (Guwahati gauge),49.68,TRUE,64.7,42.03,0.846,moderate,0.6890539,0.7772998611746911,0.7768698398515702,0.25350601666233763,0.535601495,0.17467930770274329,0.1357782016274335,1
3268,05-05-2023,2023,Nagaland,Dimapur,49.022517192233686,26,93.25,1.9947752,20.6330384,41.29981505870819,low,20.5,high,0,Kopili,30,FALSE,68.9,13.38,0.446,low,0.03488437,0.520821285,0,0.000113909,0.018168522872515063,3.973630921459479e-06,2.069551564111403e-06,0
6410,02-07-2024,2024,Tripura,Unakoti (Kailashahar),27.81232943398535,24.25,91.75,71.87981,160.90539407730103,212.77874928712845,moderate,14.8,moderate,1,Khowai,10,FALSE,44.6,8.53,0.853,moderate,0.3717287,0.29594837238283755,0.3934693402873666,0.28090034258361596,0.11001250032321001,0.10441871594176043,0.030902549029269855,1
6157,04-08-2025,2025,Arunachal Pradesh,Tawang,113.40793046186242,28.25,92.75,13.985404,48.08567523956299,62.25385531783104,low,9.4,low,0,Dikrong,14,FALSE,153.9,8.95,0.639,low,0.055170096,0.14595735144380453,0,0.005378247,0.008052481,0.000296718,4.33082340292113e-05,0
7452,20-06-2023,2023,Sikkim,North Sikkim (Mangan),38.38046538412367,27.75,88.25,13.084321,86.75835323,309.5834741592407,low,31.9,very_high,1,Teesta,15,FALSE,70.2,12.96,0.864,moderate,0.05332113,0.8790360490745158,0.3934693402873666,0.32739298293223945,0.046871196,0.017456963991859295,0.015345300656240082,1
606,27-06-2025,2025,Arunachal Pradesh,Upper Siang (Yingkiong),14.206791274536128,28.75,95,0,33.82524490356445,151.86878776550293,low,28.9,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,141.6,88.47,0.837,moderate,0.03229546,0.8150755331627056,0.3934693402873666,0.22097389222018762,0.026323240699783663,0.007136454,0.005816749,1
7706,12-06-2025,2025,Arunachal Pradesh,Dibang Valley (Anini),51.34492135124086,28.5,96.25,0,0,0,low,25.8,high,2,Brahmaputra (Dibrugarh gauge),105.7,TRUE,174.5,59.93,0.567,low,0.03229546,0.7244545954248022,0.6321205588285577,0.001279507,0.023396595671857447,4.132227371231491e-05,2.9936111084288035e-05,0
8731,03-11-2025,2025,Meghalaya,Ri Bhoi (Nongpoh),38.62899332,26,91.5,0.6911556,25.756244838237762,42.97925943136215,low,25.6,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,27.8,24.39,0.491,low,0.033170737,0.717751057,0,0.000280123,0.023808331775908256,9.291901345501269e-06,6.669272011880583e-06,0
5598,21-08-2024,2024,Tripura,West Tripura (Agartala),18.050618970353273,24,91.25,77.832726,224.57228422164917,276.7060537338257,moderate,17.2,moderate,0,Gomti,12,FALSE,57.3,11.81,0.984,high,0.42881414,0.3854055017324505,0,0.8429045311145472,0.16526732991069742,0.3614493840921742,0.1393045812269296,1
9026,17-08-2024,2024,Tripura,Dhalai (Ambassa),41.186061617240675,24,92.25,79.004395,122.53509330749512,155.45674288272858,moderate,14.8,moderate,2,Khowai,10,FALSE,41.9,6.03,0.603,low,0.44032967,0.29594837238283755,0.6321205588285577,0.00262512,0.130314849,0.001155918,0.000342092,1
5520,19-07-2025,2025,Meghalaya,West Jaintia Hills (Jowai),50.289855184616485,25,92.25,0,63.446245193481445,83.80413985,low,22.7,high,1,Barak,20.5,FALSE,56.7,20.23,0.987,high,0.03229546,0.610639234,0.3934693402873666,0.8506870654691562,0.019720876019435344,0.027473332,0.016776294149454505,0
2646,15-05-2023,2023,Arunachal Pradesh,West Siang (Aalo),57.17136527911097,28,94.25,0.7565933,6.338625490665436,14.426508139818907,low,18.4,moderate,2,Subansiri,42,FALSE,85.6,12.18,0.29,low,0.03325478,0.43372560580456077,0.6321205588285577,5.030430301755121e-06,0.014423449547302472,1.6728585236279723e-07,7.255615765858654e-08,1
1170,08-04-2023,2023,Tripura,Dhalai (Ambassa),41.186061617240675,24,92.25,0,17.556493759155273,61.50468945503235,low,14.8,moderate,2,Khowai,10,FALSE,41.9,3.05,0.305,low,0.03229546,0.29594837238283755,0.6321205588285577,6.7903586980951355e-06,0.009557789,2.1929776956284478e-07,6.490081796931048e-08,0
453,14-08-2025,2025,Assam,Sonitpur (Tezpur),71.73486357117817,27.25,93,17.166126,134.01544761657715,184.70810747146606,low,4.8,low,0,Dikrong,14,FALSE,63.6,16.18,1.156,critical,0.06218989,0.073554177,0,0.9940594778016597,0.004574326,0.061820448,0.004547152,0
1998,04-10-2024,2024,Arunachal Pradesh,West Siang (Aalo),57.17136527911097,28,94.25,65.92901,81.52655911445618,87.99441969394684,moderate,18.4,moderate,2,Subansiri,42,FALSE,85.6,17.22,0.41,low,0.31803006,0.43372560580456077,0.6321205588285577,5.5448524722794907e-05,0.1379377801502679,1.763429760777373e-05,7.648446412869578e-06,1
1840,07-09-2023,2023,Assam,Darrang (Mangaldai),28.658081267129436,26.5,91.75,0,0,3.1162681579589844,low,4.9,low,0,Brahmaputra (Guwahati gauge),49.68,TRUE,40.1,22.95,0.462,low,0.03229546,0.074698013,0,0.00015686,0.002412407,5.065866118416299e-06,3.7841013245015144e-07,0
4137,28-06-2023,2023,Sikkim,South Sikkim (Namchi),21.815625520404996,27,88.25,33.243126,100.46775245666504,187.19635820388794,low,25.5,high,2,Teesta,15,FALSE,33.6,13.95,0.93,moderate,0.112019666,0.7143624294910559,0.6321205588285577,0.6456563062257956,0.08002264,0.072326203,0.051667122431501775,1
5718,04-09-2025,2025,Meghalaya,West Garo Hills (Tura),51.85746237670796,25.75,89.75,1.1049619,1.7233392000198364,24.970283150672913,low,17.5,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,37.8,14.77,0.516,low,0.033705704,0.39731466202150834,0,0.000461762,0.013391770358853696,1.5563998977258757e-05,6.183804993352665e-06,1
2514,26-10-2023,2023,Assam,Lakhimpur,60.31396047359007,27.25,93.5,0,0,0,low,5.4,low,0,Dikrong,14,FALSE,20.5,6.16,0.44,low,0.03229546,0.080665925,0,0.000101029,0.002605143,3.2627844668827147e-06,2.6319552706383405e-07,0
7244,14-04-2025,2025,Mizoram,Aizawl,28.586656604225944,23.75,93,0,0,7.1249706745147705,low,20.2,high,1,Tlawng,9,FALSE,28.6,2.79,0.31,low,0.03229546,0.5083325618141193,0.3934693402873666,7.50450159711e-06,0.016416834803333016,2.423613442377786e-07,1.2320016300110366e-07,1
1227,09-02-2024,2024,Arunachal Pradesh,Dibang Valley (Anini),78.43989738,29.5,95.75,0,16.67829418182373,45.6442529,low,31.1,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,239.5,93.02,0.88,moderate,0.03229546,0.8641271029909058,0.3934693402873666,0.40131233988754794,0.027907384,0.012960567320261542,0.011199577491576214,0
393,16-12-2025,2025,Manipur,Senapati,23.236050348409105,25.25,94.25,0,0,0,low,14.1,moderate,0,Imphal River,8,FALSE,57.1,5.34,0.667,low,0.03229546,0.27223087840063304,0,0.009377689,0.008791822,0.000302857,8.24469704919029e-05,1
11516,12-07-2024,2024,Meghalaya,West Garo Hills (Tura),32.49726549,25.75,90,59.636597,114.7108564376831,162.59406327456236,moderate,14.5,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,30.1,19,0.664,low,0.26609305,0.2856375705089441,0,0.0088364,0.076006171,0.002351305,0.000671621,0
4602,16-05-2023,2023,Meghalaya,West Jaintia Hills (Jowai),58.43324070307247,25,92.5,20.644482,33.90930176,36.66351047903299,low,20,high,3,Barak,20.5,FALSE,34,8.45,0.412,low,0.070816085,0.5,0.7768698398515702,5.771129134983714e-05,0.035408042,4.086887698831834e-06,2.043443849415917e-06,1
5398,27-07-2023,2023,Manipur,Churachandpur,82.51706093,24.75,93,4.6603,30.420593738555908,78.04698920249939,low,20.7,high,2,Barak,20.5,FALSE,23.9,21.83,1.065,critical,0.038657572,0.5291336290720468,0.6321205588285577,0.9644288107273639,0.020455021,0.037282476305711756,0.019727411988433856,1
9198,20-01-2025,2025,Manipur,Chandel,8.953145001584208,24.25,94,0,0,0,low,17.1,moderate,2,Imphal River,8,FALSE,63.7,4.07,0.509,low,0.03229546,0.38146531664944733,0.6321205588285577,0.00040146,0.012319598540541795,1.2965350526668233e-05,4.945831544126577e-06,0
4747,09-01-2023,2023,Tripura,North Tripura (Dharmanagar),16.569484046308798,24.5,92.25,0,0,0,low,14.5,moderate,0,Khowai,10,FALSE,16.6,4.01,0.401,low,0.03229546,0.2856375705089441,0,4.631492400926826e-05,0.009224797,1.4957618565208347e-06,4.272457827565591e-07,1
3860,03-01-2023,2023,Manipur,Ukhrul,36.22385697,24.75,94.5,0,0,0,low,10.7,moderate,0,Imphal River,8,FALSE,57.1,3.58,0.448,low,0.03229546,0.1750862681640398,0,0.000118557,0.005654492,3.828845923209723e-06,6.70378344069888e-07,1
10035,20-12-2024,2024,Meghalaya,West Garo Hills (Tura),57.00781812261271,26,90,0,0,0,low,18.3,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,3,11.62,0.406,low,0.03229546,0.42963675514388455,0,5.118565776345401e-05,0.013875317389595717,1.6530644521446911e-06,7.102172472631483e-07,0
4146,05-07-2023,2023,Sikkim,East Sikkim (Gangtok),16.44773217539996,27.25,88.75,20.374952,101.57558250427246,216.83385848999023,low,29.8,high,2,Teesta,15,FALSE,23.5,13.11,0.874,moderate,0.070109926,0.8366257604866205,0.6321205588285577,0.3728522336868043,0.058655770294743004,0.026140643,0.021869934973015034,1
